Mod:Item:MetaData, Localized Name
immersiveengineering:metal_device1:7, Amostra de Núcleo de Broca
immersiveengineering:metal_device1:8, Bobina de Tesla
immersiveengineering:metal_device1:9, Holofote
immersiveengineering:metal_device1:10, Torre de Lançador Químico
immersiveengineering:metal_device1:11, Torre de Arma
immersiveengineering:metal_device1:13, Cloche de Jardim
immersiveengineering:conveyor, tile.immersiveengineering.conveyor.name
immersiveengineering:material:0, Graveto Tratado
immersiveengineering:material:1, Vara de Ferro
immersiveengineering:material:2, Vara de Aço
immersiveengineering:material:3, Vara de Alumínio
immersiveengineering:material:4, Fibra de Cânhamo Industrial
immersiveengineering:material:5, Tecido Resistente
immersiveengineering:material:6, Carvão Coque
immersiveengineering:material:7, Escória
immersiveengineering:material:8, Componente Mecânico de Ferro
immersiveengineering:material:9, Componente Mecânico de Aço
immersiveengineering:material:10, Segmento de Roda d'água
immersiveengineering:material:11, Pá de Moinho de Vento
immersiveengineering:material:12, Vela de Moinho de Vento
immersiveengineering:material:13, Punho de Madeira
immersiveengineering:material:14, Cano de Revólver
immersiveengineering:material:15, Tambor de Revólver
immersiveengineering:material:16, Martelo de Revólver
immersiveengineering:material:17, Pó de Coque
immersiveengineering:material:18, Pó de Grafite PAO
immersiveengineering:material:19, Barra de Grafite PAO
immersiveengineering:material:20, Fio de Cobre
immersiveengineering:material:21, Fio de Eletro
immersiveengineering:material:22, Fio de Alumínio
immersiveengineering:material:23, Fio de Aço
immersiveengineering:material:24, Poeira de Nitrato
immersiveengineering:material:25, Pó de Enxofre
immersiveengineering:material:26, Tubo de Vácuo
immersiveengineering:material:27, Placa de Circuito
immersiveengineering:metal:0, Barra de Cobre
immersiveengineering:metal:1, Barra de Alumínio
immersiveengineering:metal:2, Barra de Chumbo
immersiveengineering:metal:3, Barra de Prata
immersiveengineering:metal:4, Barra de Níquel
immersiveengineering:metal:5, Barra de Urânio
immersiveengineering:metal:6, Barra de Constantan
immersiveengineering:metal:7, Barra de Eletro
immersiveengineering:metal:8, Barra de Aço
immersiveengineering:metal:9, Pó de Cobre
immersiveengineering:metal:10, Pó de Alumínio
immersiveengineering:metal:11, Pó de Chumbo
immersiveengineering:metal:12, Pó de Prata
immersiveengineering:metal:13, Pó de Níquel
immersiveengineering:metal:14, Pó de Urânio
immersiveengineering:metal:15, Pó de Constantan
immersiveengineering:metal:16, Pó de Eletro
immersiveengineering:metal:17, Pó de Aço
immersiveengineering:metal:18, Pó de Ferro
immersiveengineering:metal:19, Pó de Ouro
immersiveengineering:metal:20, Pepita de Cobre
immersiveengineering:metal:21, Pepita de Alumínio
immersiveengineering:metal:22, Pepita de Chumbo
immersiveengineering:metal:23, Pepita de Prata
immersiveengineering:metal:24, Pepita de Níquel
immersiveengineering:metal:25, Pepita de Urânio
immersiveengineering:metal:26, Pepita de Constantan
immersiveengineering:metal:27, Pepita de Eletro
immersiveengineering:metal:28, Pepita de Aço
immersiveengineering:metal:29, Pepita de Ferro
immersiveengineering:metal:30, Placa de Cobre
immersiveengineering:metal:31, Placa de Alumínio
immersiveengineering:metal:32, Placa de Chumbo
immersiveengineering:metal:33, Placa de Prata
immersiveengineering:metal:34, Placa de Níquel
immersiveengineering:metal:35, Placa de Urânio
immersiveengineering:metal:36, Placa de Constantan
immersiveengineering:metal:37, Placa de Eletro
immersiveengineering:metal:38, Placa de Aço
immersiveengineering:metal:39, Placa de Ferro
immersiveengineering:metal:40, Placa de Ouro
immersiveengineering:tool:0, Martelo do Engenheiro
immersiveengineering:tool:1, Cortador de Fios do Engenheiro
immersiveengineering:tool:2, Voltímetro do Engenheiro
immersiveengineering:tool:3, Manual do Engenheiro
immersiveengineering:pickaxe_steel, Picareta de Aço
immersiveengineering:shovel_steel, Pá de Aço
immersiveengineering:axe_steel, Machado de Aço
immersiveengineering:hoe_steel, Steel Hoe
immersiveengineering:sword_steel, Espada de Aço
immersiveengineering:toolbox, Caixa de Ferramentas do Engenheiro
immersiveengineering:wirecoil:0, Bobina de Fio de Baixa Voltagem
immersiveengineering:wirecoil:1, Bobina de Fio de Média Voltagem
immersiveengineering:wirecoil:2, Bobina de Fio de Alta Voltagem
immersiveengineering:wirecoil:3, Bobina de Corda de Cânhamo
immersiveengineering:wirecoil:4, Bobina de Cabo de Aço
immersiveengineering:wirecoil:5, Bobina de fio de Redstone
immersiveengineering:wirecoil:6, Bobina Isolada de Fio de Baixa Voltagem
immersiveengineering:wirecoil:7, Bobina Isolada de Fio de Média Voltagem
immersiveengineering:seed:0, Semente de Cânhamo Industrial
immersiveengineering:drill:0, Broca Mineiradora
immersiveengineering:drillhead:0, Cabeça de Broca de Aço
immersiveengineering:drillhead:1, Cabeça de Broca de Ferro
immersiveengineering:jerrycan, Galão
immersiveengineering:mold:0, Molde da Prensa de Metal: Placa
immersiveengineering:mold:1, Molde da Prensa de Metal: Engrenagem
immersiveengineering:mold:2, Molde da Prensa de Metal: Vara
immersiveengineering:mold:3, Molde da Prensa de Metal: Invólucro de Bala
immersiveengineering:mold:4, Molde da Prensa de Metal: Fio
immersiveengineering:mold:5, Molde da Prensa de Metal: Embalagem 2x2
immersiveengineering:mold:6, Molde da Prensa de Metal: Embalagem 3x3
immersiveengineering:mold:7, Molde da Prensa de Metal: Desembalagem
immersiveengineering:blueprint, Planta do Engenheiro
immersiveengineering:revolver, Revólver
immersiveengineering:speedloader, Carregador de Velocidade do Revólver
immersiveengineering:bullet:0, Invólucro Vazio
immersiveengineering:bullet:1, Cartucho Vazio
immersiveengineering:bullet:2, Cartucho Casull
immersiveengineering:bullet:2, Cartucho de Perfuração de Armadura
immersiveengineering:bullet:2, Cartucho Chumbo Grosso
immersiveengineering:bullet:2, Cartucho Altamente Explosivo
immersiveengineering:bullet:2, Cartucho de Prata
immersiveengineering:bullet:2, Cartucho de Bafo do Dragão
immersiveengineering:bullet:2, Cartucho de Frasco
immersiveengineering:bullet:2, Cartucho de Chama
immersiveengineering:bullet:2, Cartucho teleguiado
immersiveengineering:bullet:2, Cartucho de Will Cristalizado
immersiveengineering:bullet:2, Cartucho de Matilha de Lobo
immersiveengineering:chemthrower, Lançador Químico
immersiveengineering:railgun, Canhão Elétrico
immersiveengineering:skyhook, Gancho de céu do Engenheiro
immersiveengineering:toolupgrade:0, Tanque de Ar Pressurizado
immersiveengineering:toolupgrade:1, Sistema Avançado de Lubrificação
immersiveengineering:toolupgrade:2, Brocas Adicionais
immersiveengineering:toolupgrade:3, Tanque Grande
immersiveengineering:toolupgrade:4, Baioneta
immersiveengineering:toolupgrade:5, Revista Extendida
immersiveengineering:toolupgrade:6, Tubos Eletrônicos Amplificadores
immersiveengineering:toolupgrade:7, Bico Focalizado
immersiveengineering:toolupgrade:8, Mira de Precisão
immersiveengineering:toolupgrade:9, Capacitores Adicionais
immersiveengineering:toolupgrade:10, Lâmpada de Flash
immersiveengineering:toolupgrade:11, Emissores de Choque
immersiveengineering:toolupgrade:12, Luva Magnética
immersiveengineering:toolupgrade:13, Multitanque
immersiveengineering:shader, Sombreador
immersiveengineering:shader_bag, Sacola Sombreadora
immersiveengineering:earmuffs, Abafador
immersiveengineering:coresample, Amostra de Núcleo
immersiveengineering:graphite_electrode, Eletrodo de Grafite
immersiveengineering:faraday_suit_feet, Botas de Faraday
immersiveengineering:faraday_suit_legs, Calças de Faraday
immersiveengineering:faraday_suit_chest, Peitoral de Faraday
immersiveengineering:faraday_suit_head, Capacete de Faraday
immersiveengineering:fluorescent_tube, Tubo Fluorescente
immersiveengineering:powerpack, Mochila Capacitor
immersiveengineering:shield, Escudo Chapeado Pesado
immersiveengineering:maintenance_kit, Kit de Manutenção
immersiveengineering:steel_armor_feet, Steel Boots
immersiveengineering:steel_armor_legs, Steel Leggings
immersiveengineering:steel_armor_chest, Steel Chestplate
immersiveengineering:steel_armor_head, Steel Helmet
ironchest:iron_chest:0, Ba� de Ferro
ironchest:iron_chest:1, Ba� de Ouro
ironchest:iron_chest:2, Ba� de Diamante
ironchest:iron_chest:3, Ba� de Cobre
ironchest:iron_chest:4, Ba� de Prata
ironchest:iron_chest:5, Ba� de Cristal
ironchest:iron_chest:6, Ba� de Obsidiana
ironchest:iron_chest:7, Ba�DeSujeira 9000!
ironchest:iron_shulker_box_white:0, Ba� Shulker Branco de Ferro
ironchest:iron_shulker_box_white:1, Ba� Shulker Branco de Ouro
ironchest:iron_shulker_box_white:2, Ba� Shulker Branco de Diamante
ironchest:iron_shulker_box_white:3, Ba� Shulker Branco de Cobre
ironchest:iron_shulker_box_white:4, Ba� Shulker Branco de Prata
ironchest:iron_shulker_box_white:5, Ba� Shulker Branco de Cristal
ironchest:iron_shulker_box_white:6, Ba� Shulker Branco de Obsidiana
ironchest:iron_shulker_box_orange:0, Ba� Shulker Laranjado de Ferro
ironchest:iron_shulker_box_orange:1, Ba� Shulker Laranjado de Ouro
ironchest:iron_shulker_box_orange:2, Ba� Shulker Laranjado de Diamante
ironchest:iron_shulker_box_orange:3, Ba� Shulker Laranjado de Cobre
ironchest:iron_shulker_box_orange:4, Ba� Shulker Laranjado de Prata
ironchest:iron_shulker_box_orange:5, Ba� Shulker Laranjado de Cristal
ironchest:iron_shulker_box_orange:6, Ba� Shulker Laranjado de Obsidiana
ironchest:iron_shulker_box_magenta:0, Ba� Shulker Lil�s de Ferro
ironchest:iron_shulker_box_magenta:1, Ba� Shulker Lil�s de Ouro
ironchest:iron_shulker_box_magenta:2, Ba� Shulker Lil�s de Diamante
ironchest:iron_shulker_box_magenta:3, Ba� Shulker Lil�s de Cobre
ironchest:iron_shulker_box_magenta:4, Ba� Shulker Lil�s de Prata
ironchest:iron_shulker_box_magenta:5, Ba� Shulker Lil�s de Cristal
ironchest:iron_shulker_box_magenta:6, Ba� Shulker Lil�s de Obsidiana
ironchest:iron_shulker_box_light_blue:0, Ba� Shulker Azul Claro de Ferro
ironchest:iron_shulker_box_light_blue:1, Ba� Shulker Azul Claro de Ouro
ironchest:iron_shulker_box_light_blue:2, Ba� Shulker Azul Claro de Diamante
ironchest:iron_shulker_box_light_blue:3, Ba� Shulker Azul Claro de Cobre
ironchest:iron_shulker_box_light_blue:4, Ba� Shulker Azul Claro de Prata
ironchest:iron_shulker_box_light_blue:5, Ba� Shulker Azul Claro de Cristal
ironchest:iron_shulker_box_light_blue:6, Ba� Shulker Azul Claro de Obsidiana
ironchest:iron_shulker_box_yellow:0, Ba� Shulker Amarelo de Ferro
ironchest:iron_shulker_box_yellow:1, Ba� Shulker Amarelo de Ouro
ironchest:iron_shulker_box_yellow:2, Ba� Shulker Amarelo de Diamante
ironchest:iron_shulker_box_yellow:3, Ba� Shulker Amarelo de Cobre
ironchest:iron_shulker_box_yellow:4, Ba� Shulker Amarelo de Prata
ironchest:iron_shulker_box_yellow:5, Ba� Shulker Amarelo de Cristal
ironchest:iron_shulker_box_yellow:6, Ba� Shulker Amarelo de Obsidiana
ironchest:iron_shulker_box_lime:0, Ba� Shulker Verde-lim�o de Ferro
ironchest:iron_shulker_box_lime:1, Ba� Shulker Verde-lim�o de Ouro
ironchest:iron_shulker_box_lime:2, Ba� Shulker Verde-lim�o de Diamante
ironchest:iron_shulker_box_lime:3, Ba� Shulker Verde-lim�o de Cobre
ironchest:iron_shulker_box_lime:4, Ba� Shulker Verde-lim�o de Prata
ironchest:iron_shulker_box_lime:5, Ba� Shulker Verde-lim�o de Cristal
ironchest:iron_shulker_box_lime:6, Ba� Shulker Verde-lim�o de Obsidiana
ironchest:iron_shulker_box_pink:0, Ba� Shulker Rosa de Ferro
ironchest:iron_shulker_box_pink:1, Ba� Shulker Rosa e de Ouro
ironchest:iron_shulker_box_pink:2, Ba� Shulker Rosa de Diamante
ironchest:iron_shulker_box_pink:3, Ba� Shulker Rosa de Cobre
ironchest:iron_shulker_box_pink:4, Ba� Shulker Rosa de Prata
ironchest:iron_shulker_box_pink:5, Ba� Shulker Rosa de Cristal
ironchest:iron_shulker_box_pink:6, Ba� Shulker Rosa de Obsidiana
ironchest:iron_shulker_box_gray:0, Ba� Shulker Cinza de Ferro
ironchest:iron_shulker_box_gray:1, Ba� Shulker Cinza de Ouro
ironchest:iron_shulker_box_gray:2, Ba� Shulker Cinza de Diamante
ironchest:iron_shulker_box_gray:3, Ba� Shulker Cinza de Cobre
ironchest:iron_shulker_box_gray:4, Ba� Shulker Cinza de Prata
ironchest:iron_shulker_box_gray:5, Ba� Shulker Cinza de Cristal
ironchest:iron_shulker_box_gray:6, Ba� Shulker Cinza de Obsidiana
ironchest:iron_shulker_box_silver:0, Ba� Shulker Cinza Claro de Ferro
ironchest:iron_shulker_box_silver:1, Ba� Shulker Cinza Claro de Ouro
ironchest:iron_shulker_box_silver:2, Ba� Shulker Cinza Claro de Diamante
ironchest:iron_shulker_box_silver:3, Ba� Shulker Cinza Claro de Cobre
ironchest:iron_shulker_box_silver:4, Ba� Shulker Cinza Claro de Prata
ironchest:iron_shulker_box_silver:5, Ba� Shulker Cinza Claro de Cristal
ironchest:iron_shulker_box_silver:6, Ba� Shulker Cinza Claro de Obsidiana
ironchest:iron_shulker_box_cyan:0, Ba� Shulker Ciano de Ferro
ironchest:iron_shulker_box_cyan:1, Ba� Shulker Ciano de Ouro
ironchest:iron_shulker_box_cyan:2, Ba� Shulker Ciano de Diamante
ironchest:iron_shulker_box_cyan:3, Ba� Shulker Ciano de Cobre
ironchest:iron_shulker_box_cyan:4, Ba� Shulker Ciano de Prata
ironchest:iron_shulker_box_cyan:5, Ba� Shulker Ciano de Cristal
ironchest:iron_shulker_box_cyan:6, Ba� Shulker Ciano de Obsidiana
ironchest:iron_shulker_box_purple:0, Ba� Shulker Roxo de Ferro
ironchest:iron_shulker_box_purple:1, Ba� Shulker Roxo de Ouro
ironchest:iron_shulker_box_purple:2, Ba� Shulker Roxo de Diamante
ironchest:iron_shulker_box_purple:3, Ba� Shulker Roxo de Cobre
ironchest:iron_shulker_box_purple:4, Ba� Shulker Roxo de Prata
ironchest:iron_shulker_box_purple:5, Ba� Shulker Roxo de Cristal
ironchest:iron_shulker_box_purple:6, Ba� Shulker Roxo de Obsidiana
ironchest:iron_shulker_box_blue:0, Ba� Shulker Azul de Ferro
ironchest:iron_shulker_box_blue:1, Ba� Shulker Azul de Ouro
ironchest:iron_shulker_box_blue:2, Ba� Shulker Azul de Diamante
ironchest:iron_shulker_box_blue:3, Ba� Shulker Azul de Cobre
ironchest:iron_shulker_box_blue:4, Ba� Shulker Azul de Prata
ironchest:iron_shulker_box_blue:5, Ba� Shulker Azul de Cristal
ironchest:iron_shulker_box_blue:6, Ba� Shulker Azul de Obsidiana
ironchest:iron_shulker_box_brown:0, Ba� Shulker Marrom de Ferro
ironchest:iron_shulker_box_brown:1, Ba� Shulker Marrom de Ouro
ironchest:iron_shulker_box_brown:2, Ba� Shulker Marrom de Diamante
ironchest:iron_shulker_box_brown:3, Ba� Shulker Marrom de Cobre
ironchest:iron_shulker_box_brown:4, Ba� Shulker Marrom de Prata
ironchest:iron_shulker_box_brown:5, Ba� Shulker Marrom de Cristal
ironchest:iron_shulker_box_brown:6, Ba� Shulker Marrom de Obsidiana
ironchest:iron_shulker_box_green:0, Ba� Shulker Verde de Ferro
ironchest:iron_shulker_box_green:1, Ba� Shulker Verde de Ouro
ironchest:iron_shulker_box_green:2, Ba� Shulker Verde de Diamante
ironchest:iron_shulker_box_green:3, Ba� Shulker Verde de Cobre
ironchest:iron_shulker_box_green:4, Ba� Shulker Verde de Prata
ironchest:iron_shulker_box_green:5, Ba� Shulker Verde de Cristal
ironchest:iron_shulker_box_green:6, Ba� Shulker Verde de Obsidiana
ironchest:iron_shulker_box_red:0, Ba� Shulker Vermelho de Ferro
ironchest:iron_shulker_box_red:1, Ba� Shulker Vermelho de Ouro
ironchest:iron_shulker_box_red:2, Ba� Shulker Vermelho de Diamante
ironchest:iron_shulker_box_red:3, Ba� Shulker Vermelho de Cobre
ironchest:iron_shulker_box_red:4, Ba� Shulker Vermelho de Prata
ironchest:iron_shulker_box_red:5, Ba� Shulker Vermelho de Cristal
ironchest:iron_shulker_box_red:6, Ba� Shulker Vermelho de Obsidiana
ironchest:iron_shulker_box_black:0, Ba� Shulker Preto de Ferro
ironchest:iron_shulker_box_black:1, Ba� Shulker Preto de Ouro
ironchest:iron_shulker_box_black:2, Ba� Shulker Preto de Diamante
ironchest:iron_shulker_box_black:3, Ba� Shulker Preto de Cobre
ironchest:iron_shulker_box_black:4, Ba� Shulker Preto de Prata
ironchest:iron_shulker_box_black:5, Ba� Shulker Preto de Cristal
ironchest:iron_shulker_box_black:6, Ba� Shulker Preto de Obsidiana
ironchest:iron_gold_chest_upgrade, Aprimoramento de Ba� de Ferro para Ouro
ironchest:gold_diamond_chest_upgrade, Aprimoramento de Ba� de Ouro para Diamante
ironchest:copper_silver_chest_upgrade, Aprimoramento de Ba� de Cobre para Prata
ironchest:silver_gold_chest_upgrade, Aprimoramento de Ba� de Prata para Ouro
ironchest:copper_iron_chest_upgrade, Aprimoramento de Ba� de Cobre para Ferro
ironchest:diamond_crystal_chest_upgrade, Aprimoramento de Ba� de Diamante para Cristal
ironchest:wood_iron_chest_upgrade, Aprimoramento de Ba� de Madeira para Ferro
ironchest:wood_copper_chest_upgrade, Aprimoramento de Ba� de Madeira para Cobre
ironchest:diamond_obsidian_chest_upgrade, Aprimoramento de Ba� de Diamante para Obsidiana
ironchest:iron_gold_shulker_upgrade, Melhoria de Ba� Shulker de Ferro para Ouro
ironchest:gold_diamond_shulker_upgrade, Melhoria de Ba� Shulker de Ouro para Diamante
ironchest:copper_silver_shulker_upgrade, Melhoria de Ba� Shulker de Cobre para Prata
ironchest:silver_gold_shulker_upgrade, Melhoria de Ba� Shulker de Prata para Ouro
ironchest:copper_iron_shulker_upgrade, Melhoria de Ba� Shulker de Cobre para Ferro
ironchest:diamond_crystal_shulker_upgrade, Melhoria de Ba� Shulker de Diamante para Cristal
ironchest:vanilla_iron_shulker_upgrade, Melhoria de Ba� Shulker Padr�o para Ferro
ironchest:vanilla_copper_shulker_upgrade, Melhoria de Ba� Shulker Padr�o para Cobre
ironchest:diamond_obsidian_shulker_upgrade, Melhoria de Ba� Shulker de Diamante para Obsidiana
mekanismgenerators:solarpanel, Painel Solar
mekanismgenerators:hohlraum, Hohlraum
mekanismgenerators:turbineblade, Hélice de Turbina
mekanismgenerators:generator:0, Gerador a Calor
mekanismgenerators:generator:1, Gerador a Energia Solar
mekanismgenerators:generator:3, Gerador a Queima de Gás
mekanismgenerators:generator:4, Biogerador
mekanismgenerators:generator:5, Gerador a Energia Solar Avançado
mekanismgenerators:generator:6, Gerador Eólico
mekanismgenerators:generator:7, Rotor de Turbina
mekanismgenerators:generator:8, Complexo Rotacional
mekanismgenerators:generator:9, Bobina Eletromagnética
mekanismgenerators:generator:10, Moldura de Turbina
mekanismgenerators:generator:11, Válvula de Turbina
mekanismgenerators:generator:12, Respiradouro de Turbine
mekanismgenerators:generator:13, Saturating Condenser
mekanismgenerators:reactor:0, Controlador do Reator
mekanismgenerators:reactor:1, Armação do Reator
mekanismgenerators:reactor:2, Porta do Reator
mekanismgenerators:reactor:3, Adaptador Lógica do Reator
mekanismgenerators:reactorglass:0, Vidro do Reator
mekanismgenerators:reactorglass:1, Matriz Focal do Laser
mekanismtools:woodpaxel, Pacachado de Madeira
mekanismtools:stonepaxel, Pacachado de Pedra
mekanismtools:ironpaxel, Pacachado de Ferro
mekanismtools:diamondpaxel, Pacachado de Diamante
mekanismtools:goldpaxel, Pacachado de Ouro
mekanismtools:glowstonepickaxe, Picareta de Pedra Luminosa
mekanismtools:glowstoneaxe, Machado de Pedra Luminosa
mekanismtools:glowstoneshovel, Pá de Pedra Luminosa
mekanismtools:glowstonehoe, Enxada de Pedra Luminosa
mekanismtools:glowstonesword, Espada de Pedra Luminosa
mekanismtools:glowstonepaxel, Pacachado de Pedra Luminosa
mekanismtools:glowstonehelmet, Elmo de Pedra Luminosa
mekanismtools:glowstonechestplate, Peitoral de Pedra Luminosa
mekanismtools:glowstoneleggings, Calças de Pedra Luminosa
mekanismtools:glowstoneboots, Botas de Pedra Luminosa
mekanismtools:bronzepickaxe, Picareta de Bronze
mekanismtools:bronzeaxe, Machado de Bronze
mekanismtools:bronzeshovel, Pá de Bronze
mekanismtools:bronzehoe, Enxada de Bronze
mekanismtools:bronzesword, Espada de Bronze
mekanismtools:bronzepaxel, Pacachado de Bronze
mekanismtools:bronzehelmet, Elmo de Bronze
mekanismtools:bronzechestplate, Peitoral de Bronze
mekanismtools:bronzeleggings, Calças de Bronze
mekanismtools:bronzeboots, Botas de Bronze
mekanismtools:osmiumpickaxe, Picareta de Ósmio
mekanismtools:osmiumaxe, Machado de Ósmio
mekanismtools:osmiumshovel, Pá de Ósmio
mekanismtools:osmiumhoe, Enxada de Ósmio
mekanismtools:osmiumsword, Espada de Ósmio
mekanismtools:osmiumpaxel, Pacachado de Ósmio
mekanismtools:osmiumhelmet, Elmo de Ósmio
mekanismtools:osmiumchestplate, Peitoral de Ósmio
mekanismtools:osmiumleggings, Calças de Ósmio
mekanismtools:osmiumboots, Botas de Ósmio
mekanismtools:obsidianpickaxe, Picareta de Obsidiana
mekanismtools:obsidianaxe, Machado de Obsidiana
mekanismtools:obsidianshovel, Pá de Obsidiana
mekanismtools:obsidianhoe, Enxada de Obsidiana
mekanismtools:obsidiansword, Espada de Obsidiana
mekanismtools:obsidianpaxel, Pacachado de Obsidiana
mekanismtools:obsidianhelmet, Elmo de Obsidiana
mekanismtools:obsidianchestplate, Peitoral de Obsidiana
mekanismtools:obsidianleggings, Calças de Obsidiana
mekanismtools:obsidianboots, Botas de Obsidiana
mekanismtools:lapislazulipickaxe, Picareta de Lápis-Lazúli
mekanismtools:lapislazuliaxe, Machado de Lápis-Lazúli
mekanismtools:lapislazulishovel, Pá de Lápis-Lazúli
mekanismtools:lapislazulihoe, Enxada de Lápis-Lazúli
mekanismtools:lapislazulisword, Espada de Lápis-Lazúli
mekanismtools:lapislazulipaxel, Pacachado de Lápis-Lazúli
mekanismtools:lapislazulihelmet, Elmo de Lápis-Lazúli
mekanismtools:lapislazulichestplate, Peitoral de Lápis-Lazúli
mekanismtools:lapislazulileggings, Calças de Lápis-Lazúli
mekanismtools:lapislazuliboots, Botas de Lápis-Lazúli
mekanismtools:steelpickaxe, Picareta de Aço
mekanismtools:steelaxe, Machado de Aço
mekanismtools:steelshovel, Pá de Aço
mekanismtools:steelhoe, Enxada de Aço
mekanismtools:steelsword, Espada de Aço
mekanismtools:steelpaxel, Pacachado de Aço
mekanismtools:steelhelmet, Elmo de Aço
mekanismtools:steelchestplate, Peitoral de Aço
mekanismtools:steelleggings, Calças de Aço
mekanismtools:steelboots, Botas de Aço
mowziesmobs:foliaath_seed, Foliaath Seed
mowziesmobs:test_structure, Test Structures
mowziesmobs:mob_remover, Mob Remover
mowziesmobs:wrought_axe, Axe of a Thousand Metals
mowziesmobs:wrought_helmet, Wrought Helm
mowziesmobs:barako_mask, Sol Visage
mowziesmobs:dart, Dart
mowziesmobs:spear, Spear
mowziesmobs:blowgun, Blowgun
mowziesmobs:spawn_egg:0, Gerar Foliaath
mowziesmobs:spawn_egg:0, Gerar Ferrous Wroughtnaut
mowziesmobs:spawn_egg:0, Gerar Barakoana
mowziesmobs:spawn_egg:0, Gerar Barakoa
mowziesmobs:spawn_egg:0, Gerar Barako, the Sun Chief
mowziesmobs:spawn_egg:0, Gerar Frostmaw
mowziesmobs:spawn_egg:0, Gerar Grottol
mowziesmobs:spawn_egg:0, Gerar Lantern
mowziesmobs:spawn_egg:0, Gerar Naga
mowziesmobs:grant_suns_blessing, Receive Sun's Blessing
mowziesmobs:ice_crystal, Ice Crystal
mowziesmobs:earth_talisman, Earth Talisman
mowziesmobs:captured_grottol, Captured Grottol
mowziesmobs:glowing_jelly, Luminous Jelly
mowziesmobs:naga_fang, Naga Fang
mowziesmobs:naga_fang_dagger, Naga Fang Dagger
mowziesmobs:logo, item.logo.name
mowziesmobs:painted_acacia, Painted Acacia Wood
mowziesmobs:painted_acacia_slab, Painted Acacia Wood Slab
mowziesmobs:barakoa_mask_fury, Mask of Fury
mowziesmobs:barakoa_mask_fear, Mask of Fear
mowziesmobs:barakoa_mask_rage, Mask of Rage
mowziesmobs:barakoa_mask_bliss, Mask of Bliss
mowziesmobs:barakoa_mask_misery, Mask of Misery
naturescompass:naturescompass, Nature's Compass
srparasites:infestedstain, Terra Infestada
srparasites:infestremain, Residuo Infestado
srparasites:infestedtrunk, Tora Infestada
srparasites:infestedrubble, Pedra Infestada
srparasites:infestedbush:0, Veias Espinhosa Infestada
srparasites:infestedbush:1, Galhos de Veias Infestadas
srparasites:infestedbush:2, Broto de Veia Infestada
srparasites:infestedbush:3, Arbusto de Veia Infestada
srparasites:infestedbush:4, Espiral de Veia Infestada
srparasites:infestedbush:5, Raízes de Veia Infestada
srparasites:bloodyice, Gelo Sangrento
srparasites:biomeheart, Núcleo da Colméia
srparasites:colonyheart, Núcleo da Colônia parasita
srparasites:colonyoutpost, Posto da Colônia parasita
srparasites:biomepurifier, §bPurificador de Bioma
srparasites:parasitebush:0, Rede Capilar
srparasites:parasitebush:1, Cacho Nervoso
srparasites:parasitebush:2, Vesícula Parasitaria
srparasites:parasitebush:3, Cegante Terminal
srparasites:parasitebush:4, Incisor Pequeno
srparasites:parasitecanister:0, §aBexiga
srparasites:parasitecanister:1, Cisto vazio
srparasites:parasitecanister:2, Caroço Grotesco
srparasites:parasitecanister:3, Saco de carne
srparasites:parasitetrunk:0, Tora de Lenha-Hematoma
srparasites:parasitetrunk:1, Tora de Lenha-de-Veia
srparasites:parasitetrunk:2, Tora de Madeira Sinistra
srparasites:parasitestain:0, Solo da Colméia
srparasites:parasitestain:1, Lama visceral
srparasites:parasitestain:2, Pedaço de carne
srparasites:parasitestain:3, Artérias Comprimidas
srparasites:parasiterubble:0, Pedaço de Carne Concentrada
srparasites:parasiterubble:1, Osso Fortificado
srparasites:parasiterubble:2, Pedra de Colméia
srparasites:parasiterubble:3, Destroço de Pedra de Colméia
srparasites:parasiterubble:4, Madeira Consumida
srparasites:parasiterubble:5, Tijolos de Pedra de Colméia
srparasites:parasiterubble:6, Aço de Colméia
srparasites:parasiterubble:7, Obsidiana Sanguinaria
srparasites:parasiterubble:8, Fungo Assimilado
srparasites:parasitestructure, Estrutura incompleta de Colônia Parasita
srparasites:parasitethin, Tora fina parasita
srparasites:parasitesapling:0, Muda de Lenha-de-Veia
srparasites:parasitesapling:1, Muda de Ocular
srparasites:parasitesapling:2, Muda de Madeira Sinistra
srparasites:parasitemouth, Mandibula
srparasites:parasiterubbledense:0, Pedra de Colméia Comprimida
srparasites:parasiterubbledense:1, Pedra de Colméia Reforçada
srparasites:parasiterubbledense:2, Pedra de Colônia parasita Comprimida
srparasites:parasiterubble_bonestairs, Escadas de Osso fortificado
srparasites:parasitestain_fleshstairs, Escadas de Pedaço de carne
srparasites:parasiterubble_slabdouble, Osso Fortifiado
srparasites:parasitetendril, Gavinha Parasita
srparasites:parasitefog, Névoa
srparasites:srpweb:0, §8Teia fina
srparasites:srpweb:1, §aTeia Intoxicante
srparasites:srpweb:2, §8Teia Manchada
srparasites:evolutionlure:0, Isca (§4Enfraquecida§f)
srparasites:evolutionlure:1, Isca (§cEsvaecida§f)
srparasites:evolutionlure:2, Isca (§6Inferior§f)
srparasites:evolutionlure:3, Isca (§eEstavel§f)
srparasites:evolutionlure:4, Isca (§2Substancial§f)
srparasites:evolutionlure:5, Isca (§aConcentrada§f)
srparasites:evolutionlure:6, Isca (§bConcentrada+§f)
srparasites:evolutionlure:7, Isca (§dConcentrada++§f)
srparasites:evolutionlure:8, tile.srparasites.evolutionlure_nine.name
